metric,value,step
epoch_loss,0.030383769422769547,174.0
epoch_loss,0.030385246500372887,175.0
epoch_loss,0.030384771525859833,176.0
epoch_loss,0.030384214594960213,177.0
epoch_loss,0.03038419596850872,178.0
epoch_loss,0.030384451150894165,179.0
epoch_loss,0.030384263023734093,180.0
epoch_loss,0.030382830649614334,181.0
epoch_loss,0.030383238568902016,182.0
epoch_loss,0.03038507141172886,183.0
epoch_loss,0.030384618788957596,184.0
epoch_WeightedError,0.024015070870518684,0.0
epoch_WeightedError,0.0005924717406742275,1.0
epoch_WeightedError,0.0005071145133115351,2.0
epoch_WeightedError,0.0006373439100570977,3.0
epoch_WeightedError,0.0005276380106806755,4.0
epoch_WeightedError,0.0005360216600820422,5.0
epoch_WeightedError,0.0005277520976960659,6.0
epoch_WeightedError,0.0004384519415907562,7.0
epoch_WeightedError,0.0004638007376343012,8.0
epoch_WeightedError,0.0005113342776894569,9.0
epoch_WeightedError,0.000484195799799636,10.0
epoch_WeightedError,0.0005139107815921307,11.0
epoch_WeightedError,0.0005988500197418034,12.0
epoch_WeightedError,0.0005324182566255331,13.0
epoch_WeightedError,0.0004778777656611055,14.0
epoch_WeightedError,0.0005053659551776946,15.0
epoch_WeightedError,0.0006732012843713164,16.0
epoch_WeightedError,0.0006556307780556381,17.0
epoch_WeightedError,0.0005703626666218042,18.0
epoch_WeightedError,0.0005030898610129952,19.0
epoch_WeightedError,0.0005522695137187839,20.0
epoch_WeightedError,0.0005997190019115806,21.0
epoch_WeightedError,0.0004365404020063579,22.0
epoch_WeightedError,0.0005664607742801309,23.0
epoch_WeightedError,0.00042410401511006057,24.0
epoch_WeightedError,0.000525413197465241,25.0
epoch_WeightedError,0.00042606209171935916,26.0
epoch_WeightedError,0.0005061403498984873,27.0
epoch_WeightedError,0.0004152570036239922,28.0
epoch_WeightedError,0.0003689153818413615,29.0
epoch_WeightedError,0.00043914749403484166,30.0
epoch_WeightedError,0.00039063338772393763,31.0
epoch_WeightedError,0.0004380471946205944,32.0
epoch_WeightedError,0.00040757484384812415,33.0
epoch_WeightedError,0.00038649223279207945,34.0
epoch_WeightedError,0.00037769542541354895,35.0
epoch_WeightedError,0.00031476840376853943,36.0
epoch_WeightedError,0.00036817448562942445,37.0
epoch_WeightedError,0.0004320947336964309,38.0
epoch_WeightedError,0.0003543072089087218,39.0
epoch_WeightedError,0.0002975472016260028,40.0
epoch_WeightedError,0.00039017025846987963,41.0
epoch_WeightedError,0.0003348404716234654,42.0
epoch_WeightedError,0.00035256752744317055,43.0
epoch_WeightedError,0.0003376538516022265,44.0
epoch_WeightedError,0.0003123810747638345,45.0
epoch_WeightedError,0.0003230783040635288,46.0
epoch_WeightedError,0.00035499539808370173,47.0
epoch_WeightedError,0.00033696345053613186,48.0
epoch_WeightedError,0.0002583592722658068,49.0
epoch_WeightedError,0.00028657677466981113,50.0
epoch_WeightedError,0.0003134729340672493,51.0
epoch_WeightedError,0.0003201363142579794,52.0
epoch_WeightedError,0.0002874694182537496,53.0
epoch_WeightedError,0.00025377748534083366,54.0
epoch_WeightedError,0.00030203795176930726,55.0
epoch_WeightedError,0.00030305393738672137,56.0
epoch_WeightedError,0.0003155769663862884,57.0
epoch_WeightedError,0.0003144113870803267,58.0
epoch_WeightedError,0.00028574845055118203,59.0
epoch_WeightedError,0.00031961395870894194,60.0
epoch_WeightedError,0.0002496139204595238,61.0
epoch_WeightedError,0.00023214980319608003,62.0
epoch_WeightedError,0.0002731202694121748,63.0
epoch_WeightedError,0.00028321886202320457,64.0
epoch_WeightedError,0.00024996898719109595,65.0
epoch_WeightedError,0.0002812564780469984,66.0
epoch_WeightedError,0.00022064241056796163,67.0
epoch_WeightedError,0.0002384804392931983,68.0
epoch_WeightedError,0.00022417026048060507,69.0
epoch_WeightedError,0.00021433360234368593,70.0
epoch_WeightedError,0.00020504163694567978,71.0
epoch_WeightedError,0.00020596578542608768,72.0
epoch_WeightedError,0.0001618479727767408,73.0
epoch_WeightedError,0.00020468518778216094,74.0
epoch_WeightedError,0.00020217984274495393,75.0
epoch_WeightedError,0.0001783305633580312,76.0
epoch_WeightedError,0.00018768660083878785,77.0
epoch_WeightedError,0.0001570950698805973,78.0
epoch_WeightedError,0.0001870139385573566,79.0
epoch_WeightedError,0.00017038661462720484,80.0
epoch_WeightedError,0.0001689926430117339,81.0
epoch_WeightedError,0.00016133692406583577,82.0
epoch_WeightedError,0.00017091381596401334,83.0
epoch_WeightedError,0.00016066967509686947,84.0
epoch_WeightedError,0.0001477267942391336,85.0
epoch_WeightedError,0.0001708742929622531,86.0
epoch_WeightedError,0.0001981196692213416,87.0
epoch_WeightedError,0.00017842630040831864,88.0
epoch_WeightedError,0.00018939153233077377,89.0
epoch_WeightedError,0.00017828514683060348,90.0
epoch_WeightedError,0.00015933590475469828,91.0
epoch_WeightedError,0.0001649443875066936,92.0
epoch_WeightedError,0.00018247688421979547,93.0
epoch_WeightedError,0.00014920512330718338,94.0
epoch_WeightedError,0.00015489767247345299,95.0
epoch_WeightedError,0.00018335592176299542,96.0
epoch_WeightedError,0.00015206699026748538,97.0
epoch_WeightedError,0.00016164466796908528,98.0
epoch_WeightedError,0.00017034332267940044,99.0
epoch_WeightedError,0.0001650306221563369,100.0
epoch_WeightedError,0.00017792094149626791,101.0
epoch_WeightedError,0.00014824993559159338,102.0
epoch_WeightedError,0.00018169073155149817,103.0
epoch_WeightedError,0.00019083140068687499,104.0
epoch_WeightedError,0.0001446226378902793,105.0
epoch_WeightedError,0.00018495394033379853,106.0
epoch_WeightedError,0.00018026487668976188,107.0
epoch_WeightedError,0.00018349387391936034,108.0
epoch_WeightedError,0.00019454318680800498,109.0
epoch_WeightedError,0.00017393639427609742,110.0
epoch_WeightedError,0.000140340969664976,111.0
epoch_WeightedError,0.00017615823890082538,112.0
epoch_WeightedError,0.00016253330977633595,113.0
epoch_WeightedError,0.0001804005732992664,114.0
epoch_WeightedError,0.0001546240964671597,115.0
epoch_WeightedError,0.0001582874683663249,116.0
epoch_WeightedError,0.00016528611013200134,117.0
epoch_WeightedError,0.0001902864023577422,118.0
epoch_WeightedError,0.00018326703866478056,119.0
epoch_WeightedError,0.00015066711057443172,120.0
epoch_WeightedError,0.00015038994024507701,121.0
epoch_WeightedError,0.00015004178567323834,122.0
epoch_WeightedError,0.00017095531802624464,123.0
epoch_WeightedError,0.00013819336891174316,124.0
epoch_WeightedError,0.00013938554911874235,125.0
epoch_WeightedError,0.00013582543761003762,126.0
epoch_WeightedError,0.0001256678078789264,127.0
epoch_WeightedError,0.00017020768427755684,128.0
epoch_WeightedError,0.00017987257160712034,129.0
epoch_WeightedError,0.0001452836295356974,130.0
epoch_WeightedError,0.00015659170458093286,131.0
epoch_WeightedError,0.00014983380970079452,132.0
epoch_WeightedError,0.00014898204244673252,133.0
epoch_WeightedError,0.00012255413457751274,134.0
epoch_WeightedError,0.00011344828817527741,135.0
epoch_WeightedError,0.00013221580593381077,136.0
epoch_WeightedError,0.00011240416642976925,137.0
epoch_WeightedError,0.0001536639319965616,138.0
epoch_WeightedError,0.00015966480714268982,139.0
epoch_WeightedError,0.00017111291526816785,140.0
epoch_WeightedError,0.00012693631288129836,141.0
epoch_WeightedError,0.00016957582556642592,142.0
epoch_WeightedError,0.00015145323413889855,143.0
epoch_WeightedError,0.00015966185310389847,144.0
epoch_WeightedError,0.00016508850967511535,145.0
epoch_WeightedError,0.00017133571964222938,146.0
epoch_WeightedError,0.00015603519568685442,147.0
epoch_WeightedError,0.0001294841495109722,148.0
epoch_WeightedError,0.00015011944924481213,149.0
epoch_WeightedError,0.00015234063903335482,150.0
epoch_WeightedError,0.0001766262430464849,151.0
epoch_WeightedError,0.0001584151468705386,152.0
epoch_WeightedError,0.00016054250590968877,153.0
epoch_WeightedError,0.00017103416030295193,154.0
epoch_WeightedError,0.00015713002358097583,155.0
epoch_WeightedError,0.00016712643264327198,156.0
epoch_WeightedError,0.00016963641974143684,157.0
epoch_WeightedError,0.00016331413644365966,158.0
epoch_WeightedError,0.00016879204486031085,159.0
epoch_WeightedError,0.00016725246678106487,160.0
epoch_WeightedError,0.00018203374929726124,161.0
epoch_WeightedError,0.00014221070159692317,162.0
epoch_WeightedError,0.0001497458724770695,163.0
epoch_WeightedError,0.00014742871280759573,164.0
epoch_WeightedError,0.00015881091530900449,165.0
epoch_WeightedError,0.0001471681025577709,166.0
epoch_WeightedError,0.0001463742955820635,167.0
epoch_WeightedError,0.00013275012315716594,168.0
epoch_WeightedError,0.00014829671999905258,169.0
epoch_WeightedError,0.00014990835916250944,170.0
epoch_WeightedError,0.00012651349243242294,171.0
epoch_WeightedError,0.00011366549733793363,172.0
epoch_WeightedError,0.00014855775225441903,173.0
epoch_WeightedError,0.00012847808829974383,174.0
epoch_WeightedError,0.0001441429922124371,175.0
epoch_WeightedError,0.00013396938447840512,176.0
epoch_WeightedError,0.00014113164797890931,177.0
epoch_WeightedError,0.00011881873797392473,178.0
epoch_WeightedError,0.0001234585215570405,179.0
epoch_WeightedError,0.00013017594756092876,180.0
epoch_WeightedError,0.00011031737085431814,181.0
epoch_WeightedError,0.0001400326145812869,182.0
epoch_WeightedError,0.0001411865378031507,183.0
epoch_WeightedError,0.0001489938294980675,184.0
epoch_AverageVolume,0.26308995485305786,0.0
epoch_AverageVolume,0.2983880937099457,1.0
epoch_AverageVolume,0.2986508905887604,2.0
epoch_AverageVolume,0.29833701252937317,3.0
epoch_AverageVolume,0.29865700006484985,4.0
epoch_AverageVolume,0.2985798716545105,5.0
epoch_AverageVolume,0.2982866168022156,6.0
epoch_AverageVolume,0.2983027696609497,7.0
epoch_AverageVolume,0.2982708215713501,8.0
epoch_AverageVolume,0.2982206344604492,9.0
epoch_AverageVolume,0.2988203465938568,10.0
epoch_AverageVolume,0.298098623752594,11.0
epoch_AverageVolume,0.2979433536529541,12.0
epoch_AverageVolume,0.29871079325675964,13.0
epoch_AverageVolume,0.29825732111930847,14.0
epoch_AverageVolume,0.2983073890209198,15.0
epoch_AverageVolume,0.2980659306049347,16.0
epoch_AverageVolume,0.29857224225997925,17.0
epoch_AverageVolume,0.29818493127822876,18.0
epoch_AverageVolume,0.298562616109848,19.0
epoch_AverageVolume,0.29854634404182434,20.0
epoch_AverageVolume,0.29814040660858154,21.0
epoch_AverageVolume,0.29807084798812866,22.0
epoch_AverageVolume,0.29830652475357056,23.0
epoch_AverageVolume,0.29817354679107666,24.0
epoch_AverageVolume,0.29836300015449524,25.0
epoch_AverageVolume,0.2982097566127777,26.0
epoch_AverageVolume,0.29812535643577576,27.0
epoch_AverageVolume,0.29846563935279846,28.0
epoch_AverageVolume,0.29807233810424805,29.0
epoch_AverageVolume,0.2981671094894409,30.0
epoch_AverageVolume,0.298388808965683,31.0
epoch_AverageVolume,0.2982012927532196,32.0
epoch_AverageVolume,0.298305481672287,33.0
epoch_AverageVolume,0.2982017397880554,34.0
epoch_AverageVolume,0.29805293679237366,35.0
epoch_AverageVolume,0.2984207272529602,36.0
epoch_AverageVolume,0.2981763780117035,37.0
epoch_AverageVolume,0.2982798218727112,38.0
epoch_AverageVolume,0.2986506223678589,39.0
epoch_AverageVolume,0.29845917224884033,40.0
epoch_AverageVolume,0.29828205704689026,41.0
epoch_AverageVolume,0.2981516718864441,42.0
epoch_AverageVolume,0.29826048016548157,43.0
epoch_AverageVolume,0.2983797788619995,44.0
epoch_AverageVolume,0.2984054684638977,45.0
epoch_AverageVolume,0.298361212015152,46.0
epoch_AverageVolume,0.29842907190322876,47.0
epoch_AverageVolume,0.29847201704978943,48.0
epoch_AverageVolume,0.29838356375694275,49.0
epoch_AverageVolume,0.29817917943000793,50.0
epoch_AverageVolume,0.2982276976108551,51.0
epoch_AverageVolume,0.2982836663722992,52.0
epoch_AverageVolume,0.29845547676086426,53.0
epoch_AverageVolume,0.29843440651893616,54.0
epoch_AverageVolume,0.298260360956192,55.0
epoch_AverageVolume,0.2984263598918915,56.0
epoch_AverageVolume,0.29846495389938354,57.0
epoch_AverageVolume,0.2980900704860687,58.0
epoch_AverageVolume,0.2983935475349426,59.0
epoch_AverageVolume,0.2984272241592407,60.0
epoch_AverageVolume,0.2983624339103699,61.0
epoch_AverageVolume,0.2983818054199219,62.0
epoch_AverageVolume,0.29810410737991333,63.0
epoch_AverageVolume,0.29829472303390503,64.0
epoch_AverageVolume,0.2986850440502167,65.0
epoch_AverageVolume,0.29827556014060974,66.0
epoch_AverageVolume,0.2985062599182129,67.0
epoch_AverageVolume,0.2981466054916382,68.0
epoch_AverageVolume,0.29837003350257874,69.0
epoch_AverageVolume,0.29876741766929626,70.0
epoch_AverageVolume,0.29821139574050903,71.0
epoch_AverageVolume,0.2984195649623871,72.0
epoch_AverageVolume,0.29813453555107117,73.0
epoch_AverageVolume,0.2984687387943268,74.0
epoch_AverageVolume,0.29828330874443054,75.0
epoch_AverageVolume,0.29841291904449463,76.0
epoch_AverageVolume,0.2984482944011688,77.0
epoch_AverageVolume,0.29829588532447815,78.0
epoch_AverageVolume,0.29845330119132996,79.0
epoch_AverageVolume,0.2983100414276123,80.0
epoch_AverageVolume,0.29839783906936646,81.0
epoch_AverageVolume,0.29834163188934326,82.0
epoch_AverageVolume,0.29816725850105286,83.0
epoch_AverageVolume,0.29834964871406555,84.0
epoch_AverageVolume,0.2982167899608612,85.0
epoch_AverageVolume,0.2984781861305237,86.0
epoch_AverageVolume,0.29849115014076233,87.0
epoch_AverageVolume,0.29854875802993774,88.0
epoch_AverageVolume,0.2986419200897217,89.0
epoch_AverageVolume,0.29836830496788025,90.0
epoch_AverageVolume,0.29822680354118347,91.0
epoch_AverageVolume,0.29841333627700806,92.0
epoch_AverageVolume,0.2985883355140686,93.0
epoch_AverageVolume,0.2982734143733978,94.0
epoch_AverageVolume,0.2984587252140045,95.0
epoch_AverageVolume,0.29849082231521606,96.0
epoch_AverageVolume,0.29808616638183594,97.0
epoch_AverageVolume,0.2984912693500519,98.0
epoch_AverageVolume,0.29826226830482483,99.0
epoch_AverageVolume,0.2985033690929413,100.0
epoch_AverageVolume,0.2984204888343811,101.0
epoch_AverageVolume,0.2981741726398468,102.0
epoch_AverageVolume,0.298318475484848,103.0
epoch_AverageVolume,0.2985510230064392,104.0
epoch_AverageVolume,0.29818084836006165,105.0
epoch_AverageVolume,0.29836612939834595,106.0
epoch_AverageVolume,0.2982807755470276,107.0
epoch_AverageVolume,0.2984866499900818,108.0
epoch_AverageVolume,0.29827621579170227,109.0
epoch_AverageVolume,0.2984365224838257,110.0
epoch_AverageVolume,0.2985804080963135,111.0
epoch_AverageVolume,0.2984186112880707,112.0
epoch_AverageVolume,0.2984059751033783,113.0
epoch_AverageVolume,0.2982572019100189,114.0
epoch_AverageVolume,0.29831305146217346,115.0
epoch_AverageVolume,0.2984474301338196,116.0
epoch_AverageVolume,0.29861682653427124,117.0
epoch_AverageVolume,0.2982991337776184,118.0
epoch_AverageVolume,0.2981921136379242,119.0
epoch_AverageVolume,0.2984325885772705,120.0
epoch_AverageVolume,0.2982465624809265,121.0
epoch_AverageVolume,0.29859286546707153,122.0
epoch_AverageVolume,0.29852333664894104,123.0
epoch_AverageVolume,0.2985612452030182,124.0
epoch_AverageVolume,0.2983436584472656,125.0
epoch_AverageVolume,0.2982812821865082,126.0
epoch_AverageVolume,0.2981714904308319,127.0
epoch_AverageVolume,0.29826509952545166,128.0
epoch_AverageVolume,0.2981005609035492,129.0
epoch_AverageVolume,0.29795095324516296,130.0
epoch_AverageVolume,0.29797711968421936,131.0
epoch_AverageVolume,0.2984471321105957,132.0
epoch_AverageVolume,0.29810914397239685,133.0
epoch_AverageVolume,0.2986654043197632,134.0
epoch_AverageVolume,0.29844656586647034,135.0
epoch_AverageVolume,0.29842105507850647,136.0
epoch_AverageVolume,0.29845598340034485,137.0
epoch_AverageVolume,0.29836875200271606,138.0
epoch_AverageVolume,0.29834696650505066,139.0
epoch_AverageVolume,0.29827186465263367,140.0
epoch_AverageVolume,0.29855525493621826,141.0
epoch_AverageVolume,0.29849013686180115,142.0
epoch_AverageVolume,0.29819411039352417,143.0
epoch_AverageVolume,0.2988087832927704,144.0
epoch_AverageVolume,0.29836133122444153,145.0
epoch_AverageVolume,0.2981167435646057,146.0
epoch_AverageVolume,0.298353910446167,147.0
epoch_AverageVolume,0.2984524965286255,148.0
epoch_AverageVolume,0.2983040511608124,149.0
epoch_AverageVolume,0.29871994256973267,150.0
epoch_AverageVolume,0.29809078574180603,151.0
epoch_AverageVolume,0.29837334156036377,152.0
epoch_AverageVolume,0.2981119453907013,153.0
epoch_AverageVolume,0.29832836985588074,154.0
epoch_AverageVolume,0.29857194423675537,155.0
epoch_AverageVolume,0.29806843400001526,156.0
epoch_AverageVolume,0.2984715402126312,157.0
epoch_AverageVolume,0.2982514798641205,158.0
epoch_AverageVolume,0.2983858585357666,159.0
epoch_AverageVolume,0.2986374497413635,160.0
epoch_AverageVolume,0.2987748682498932,161.0
epoch_AverageVolume,0.2983971834182739,162.0
epoch_AverageVolume,0.29839980602264404,163.0
epoch_AverageVolume,0.2981572449207306,164.0
epoch_AverageVolume,0.29833489656448364,165.0
epoch_AverageVolume,0.2983231246471405,166.0
epoch_AverageVolume,0.2982129752635956,167.0
epoch_AverageVolume,0.29820144176483154,168.0
epoch_AverageVolume,0.29820555448532104,169.0
epoch_AverageVolume,0.2985270917415619,170.0
epoch_AverageVolume,0.29828324913978577,171.0
epoch_AverageVolume,0.29869315028190613,172.0
epoch_AverageVolume,0.298407644033432,173.0
epoch_AverageVolume,0.29839080572128296,174.0
epoch_AverageVolume,0.2984318435192108,175.0
epoch_AverageVolume,0.2984255850315094,176.0
epoch_AverageVolume,0.29828155040740967,177.0
epoch_AverageVolume,0.2981347143650055,178.0
epoch_AverageVolume,0.29828765988349915,179.0
epoch_AverageVolume,0.29830339550971985,180.0
epoch_AverageVolume,0.2982749044895172,181.0
epoch_AverageVolume,0.29837146401405334,182.0
epoch_AverageVolume,0.29850614070892334,183.0
epoch_AverageVolume,0.2983320653438568,184.0
epoch_VolumeAccuracy,0.15934103727340698,0.0
epoch_VolumeAccuracy,0.17749333381652832,1.0
epoch_VolumeAccuracy,0.1774764060974121,2.0
epoch_VolumeAccuracy,0.17749696969985962,3.0
epoch_VolumeAccuracy,0.17749011516571045,4.0
epoch_VolumeAccuracy,0.17748427391052246,5.0
epoch_VolumeAccuracy,0.1774960160255432,6.0
epoch_VolumeAccuracy,0.17751091718673706,7.0
epoch_VolumeAccuracy,0.17750990390777588,8.0
epoch_VolumeAccuracy,0.17750853300094604,9.0
epoch_VolumeAccuracy,0.17748582363128662,10.0
epoch_VolumeAccuracy,0.17751860618591309,11.0
epoch_VolumeAccuracy,0.17752975225448608,12.0
epoch_VolumeAccuracy,0.17750084400177002,13.0
epoch_VolumeAccuracy,0.17752152681350708,14.0
epoch_VolumeAccuracy,0.17751789093017578,15.0
epoch_VolumeAccuracy,0.1775231957435608,16.0
epoch_VolumeAccuracy,0.17749667167663574,17.0
epoch_VolumeAccuracy,0.17752766609191895,18.0
epoch_VolumeAccuracy,0.1775130033493042,19.0
epoch_VolumeAccuracy,0.17751598358154297,20.0
epoch_VolumeAccuracy,0.1775403618812561,21.0
epoch_VolumeAccuracy,0.17754733562469482,22.0
epoch_VolumeAccuracy,0.17753231525421143,23.0
epoch_VolumeAccuracy,0.17754876613616943,24.0
epoch_VolumeAccuracy,0.17753219604492188,25.0
epoch_VolumeAccuracy,0.1775495409965515,26.0
epoch_VolumeAccuracy,0.17753195762634277,27.0
epoch_VolumeAccuracy,0.1775251030921936,28.0
epoch_VolumeAccuracy,0.17754602432250977,29.0
epoch_VolumeAccuracy,0.17753446102142334,30.0
epoch_VolumeAccuracy,0.1775326132774353,31.0
epoch_VolumeAccuracy,0.17752623558044434,32.0
epoch_VolumeAccuracy,0.17753809690475464,33.0
epoch_VolumeAccuracy,0.17754602432250977,34.0
epoch_VolumeAccuracy,0.17755216360092163,35.0
epoch_VolumeAccuracy,0.17754334211349487,36.0
epoch_VolumeAccuracy,0.17754942178726196,37.0
epoch_VolumeAccuracy,0.1775314211845398,38.0
epoch_VolumeAccuracy,0.17752724885940552,39.0
epoch_VolumeAccuracy,0.17753273248672485,40.0
epoch_VolumeAccuracy,0.1775333285331726,41.0
epoch_VolumeAccuracy,0.17754358053207397,42.0
epoch_VolumeAccuracy,0.17754286527633667,43.0
epoch_VolumeAccuracy,0.17752587795257568,44.0
epoch_VolumeAccuracy,0.1775226593017578,45.0
epoch_VolumeAccuracy,0.17754030227661133,46.0
epoch_VolumeAccuracy,0.1775367259979248,47.0
epoch_VolumeAccuracy,0.1775001883506775,48.0
epoch_VolumeAccuracy,0.17753654718399048,49.0
epoch_VolumeAccuracy,0.17754971981048584,50.0
epoch_VolumeAccuracy,0.1775537133216858,51.0
